TweetID,TweetText,TweetDate,TweetTimeIST,WeekdayName,IsWeekday,TweetCharacterCount,TweetWordCount,Impressions,Likes,Replies,Retweets,UserProfileClicks,HashtagClicks,URLClicks,TotalClicks,Engagements,EngagementRate,MediaEngagements,MediaViews,UserName,IsOddDate,EvenImpressions,HourIST
934,Sample tweet content number 934,2024-01-26,14:57:00,Friday,True,79,7,3599,55,73,73,0,15,12,27,228,6.34,1,378,User_68,False,False,14
935,Sample tweet content number 935,2024-04-30,12:46:00,Tuesday,True,74,49,7263,148,7,127,20,28,14,62,344,4.74,66,538,User_33,False,False,12
936,Sample tweet content number 936,2024-03-05,00:45:00,Tuesday,True,48,11,6616,24,77,25,7,4,8,19,145,2.19,21,103,User_24,True,True,0
937,Sample tweet content number 937,2024-01-15,17:39:00,Monday,True,183,59,9183,55,51,24,43,18,39,100,230,2.5,85,527,User_15,True,False,17
938,Sample tweet content number 938,2024-01-03,16:02:00,Wednesday,True,102,43,8844,20,10,25,14,3,15,32,87,0.98,4,961,User_92,True,True,16
939,Sample tweet content number 939,2024-02-11,22:29:00,Sunday,False,77,69,9454,135,47,73,48,27,10,85,340,3.6,88,717,User_53,True,True,22
940,Sample tweet content number 940,2024-02-11,16:09:00,Sunday,False,69,11,8173,168,97,74,9,6,4,19,358,4.38,54,19,User_12,True,False,16
941,Sample tweet content number 941,2024-04-24,07:16:00,Wednesday,True,198,49,3293,175,98,12,5,22,6,33,318,9.66,78,231,User_29,False,False,7
942,Sample tweet content number 942,2024-03-25,05:26:00,Monday,True,225,39,9244,159,5,23,1,8,23,32,219,2.37,75,860,User_46,True,True,5
943,Sample tweet content number 943,2024-04-02,21:08:00,Tuesday,True,54,16,2209,184,16,18,48,17,35,100,318,14.4,64,34,User_38,False,False,21
944,Sample tweet content number 944,2024-03-30,22:24:00,Saturday,False,126,67,5706,98,71,16,47,17,30,94,279,4.89,0,844,User_13,False,True,22
945,Sample tweet content number 945,2024-03-03,01:21:00,Sunday,False,72,20,563,54,13,15,1,11,26,38,120,21.31,96,722,User_85,True,False,1
946,Sample tweet content number 946,2024-03-04,09:45:00,Monday,True,91,19,2491,158,43,89,50,2,18,70,360,14.45,19,530,User_40,False,False,9
947,Sample tweet content number 947,2024-04-15,19:13:00,Monday,True,236,60,5978,52,30,85,39,4,35,78,245,4.1,18,61,User_23,True,True,19
948,Sample tweet content number 948,2024-04-23,18:31:00,Tuesday,True,180,11,3815,182,49,117,41,20,3,64,412,10.8,71,345,User_20,True,False,18
949,Sample tweet content number 949,2024-01-22,19:45:00,Monday,True,84,16,6637,109,13,38,12,13,21,46,206,3.1,100,876,User_86,False,False,19
950,Sample tweet content number 950,2024-02-14,20:15:00,Wednesday,True,37,26,4001,3,79,94,17,12,5,34,210,5.25,72,803,User_65,False,False,20
951,Sample tweet content number 951,2024-03-13,10:15:00,Wednesday,True,91,30,939,50,32,142,17,3,36,56,280,29.82,55,154,User_86,True,False,10
952,Sample tweet content number 952,2024-03-24,19:36:00,Sunday,False,104,31,9068,145,75,19,4,8,2,14,253,2.79,46,472,User_45,False,True,19
953,Sample tweet content number 953,2024-03-18,08:53:00,Monday,True,273,67,921,134,19,104,4,20,20,44,301,32.68,29,753,User_14,False,False,8
954,Sample tweet content number 954,2024-04-08,20:00:00,Monday,True,115,72,6618,76,39,140,14,6,8,28,283,4.28,32,723,User_56,False,True,20
955,Sample tweet content number 955,2024-01-25,08:31:00,Thursday,True,188,19,4024,33,56,144,27,11,28,66,299,7.43,86,184,User_15,True,True,8
956,Sample tweet content number 956,2024-02-23,09:59:00,Friday,True,166,43,7438,111,69,42,38,17,15,70,292,3.93,77,413,User_23,True,True,9
957,Sample tweet content number 957,2024-01-29,04:24:00,Monday,True,54,66,1605,73,51,51,22,22,5,49,224,13.96,11,605,User_28,True,False,4
958,Sample tweet content number 958,2024-03-04,19:39:00,Monday,True,194,59,5758,184,98,52,20,29,29,78,412,7.16,30,282,User_30,False,True,19
959,Sample tweet content number 959,2024-03-08,23:10:00,Friday,True,166,43,9610,182,0,59,48,28,18,94,335,3.49,89,630,User_64,False,True,23
960,Sample tweet content number 960,2024-03-30,12:37:00,Saturday,False,266,44,6766,74,84,112,50,30,8,88,358,5.29,99,341,User_79,False,True,12
961,Sample tweet content number 961,2024-01-16,19:20:00,Tuesday,True,276,46,7280,12,67,26,6,28,35,69,174,2.39,45,424,User_95,False,True,19
962,Sample tweet content number 962,2024-02-03,00:05:00,Saturday,False,155,46,5472,17,12,36,21,23,39,83,148,2.7,41,525,User_34,True,True,0
963,Sample tweet content number 963,2024-04-06,03:51:00,Saturday,False,134,64,4662,181,97,150,29,12,39,80,508,10.9,64,787,User_11,False,True,3
964,Sample tweet content number 964,2024-03-25,06:57:00,Monday,True,90,59,5994,1,43,113,28,22,17,67,224,3.74,25,438,User_64,True,True,6
965,Sample tweet content number 965,2024-01-07,07:17:00,Sunday,False,113,46,9639,49,75,22,45,8,6,59,205,2.13,69,737,User_36,True,False,7
966,Sample tweet content number 966,2024-02-10,05:42:00,Saturday,False,143,54,7580,173,11,34,10,12,7,29,247,3.26,71,119,User_35,False,True,5
967,Sample tweet content number 967,2024-02-02,03:24:00,Friday,True,260,53,8495,59,57,68,49,23,29,101,285,3.35,3,241,User_79,False,False,3
968,Sample tweet content number 968,2024-03-28,15:31:00,Thursday,True,172,34,3949,17,64,120,31,24,9,64,265,6.71,72,810,User_89,False,False,15
969,Sample tweet content number 969,2024-03-31,21:10:00,Sunday,False,242,61,3204,144,88,80,1,18,32,51,363,11.33,4,664,User_4,True,True,21
970,Sample tweet content number 970,2024-02-28,08:18:00,Wednesday,True,48,8,4620,161,62,36,25,8,11,44,303,6.56,18,443,User_22,False,True,8
971,Sample tweet content number 971,2024-04-11,07:16:00,Thursday,True,184,18,4874,20,85,42,18,21,39,78,225,4.62,10,999,User_87,True,True,7
972,Sample tweet content number 972,2024-01-20,03:29:00,Saturday,False,265,6,251,73,1,127,21,8,12,41,242,96.41,93,454,User_52,False,False,3
973,Sample tweet content number 973,2024-01-18,19:26:00,Thursday,True,21,17,2012,190,15,84,9,17,1,27,316,15.71,38,339,User_78,False,True,19
974,Sample tweet content number 974,2024-04-10,01:10:00,Wednesday,True,227,58,1945,92,70,69,10,13,17,40,271,13.93,5,689,User_73,False,False,1
975,Sample tweet content number 975,2024-02-04,17:29:00,Sunday,False,38,35,6202,64,95,46,36,2,27,65,270,4.35,60,936,User_59,False,True,17
976,Sample tweet content number 976,2024-04-02,19:47:00,Tuesday,True,46,48,4805,190,0,144,40,3,37,80,414,8.62,28,746,User_55,False,False,19
977,Sample tweet content number 977,2024-01-05,03:31:00,Friday,True,172,31,3520,136,3,82,8,14,3,25,246,6.99,39,373,User_83,True,True,3
978,Sample tweet content number 978,2024-03-03,10:26:00,Sunday,False,50,33,2368,23,91,3,25,11,12,48,165,6.97,96,382,User_41,True,True,10
979,Sample tweet content number 979,2024-03-16,13:23:00,Saturday,False,193,12,6650,85,15,127,0,22,32,54,281,4.23,55,809,User_39,False,True,13
980,Sample tweet content number 980,2024-03-03,04:05:00,Sunday,False,173,24,5286,50,84,145,40,29,31,100,379,7.17,41,146,User_88,True,True,4
981,Sample tweet content number 981,2024-01-14,07:22:00,Sunday,False,33,48,529,174,66,63,23,10,16,49,352,66.54,8,598,User_38,False,False,7
982,Sample tweet content number 982,2024-02-09,08:41:00,Friday,True,126,75,9700,83,98,77,5,18,31,54,312,3.22,6,181,User_86,True,True,8
983,Sample tweet content number 983,2024-01-18,20:00:00,Thursday,True,199,5,3494,102,45,62,11,2,5,18,227,6.5,29,26,User_40,False,True,20
984,Sample tweet content number 984,2024-01-25,07:41:00,Thursday,True,170,60,2993,180,89,135,21,7,13,41,445,14.87,91,590,User_1,True,False,7
985,Sample tweet content number 985,2024-04-18,04:53:00,Thursday,True,171,41,2124,94,38,150,47,11,37,95,377,17.75,1,650,User_72,False,True,4
986,Sample tweet content number 986,2024-01-25,20:40:00,Thursday,True,65,58,7113,110,59,69,33,4,38,75,313,4.4,94,296,User_71,True,False,20
987,Sample tweet content number 987,2024-03-30,17:41:00,Saturday,False,240,29,7433,49,14,126,36,2,23,61,250,3.36,38,771,User_81,False,False,17
988,Sample tweet content number 988,2024-03-10,23:26:00,Sunday,False,166,26,3385,111,70,13,0,21,7,28,222,6.56,48,509,User_18,False,False,23
989,Sample tweet content number 989,2024-02-19,08:54:00,Monday,True,238,36,4696,129,72,149,29,21,37,87,437,9.31,65,602,User_70,True,True,8
990,Sample tweet content number 990,2024-02-06,12:07:00,Tuesday,True,128,62,4798,60,21,120,17,9,21,47,248,5.17,21,547,User_51,False,True,12
991,Sample tweet content number 991,2024-04-18,16:32:00,Thursday,True,251,38,1077,52,78,106,45,19,5,69,305,28.32,49,945,User_50,False,False,16
992,Sample tweet content number 992,2024-01-30,03:52:00,Tuesday,True,96,37,8451,81,62,17,48,18,31,97,257,3.04,69,480,User_3,False,False,3
993,Sample tweet content number 993,2024-02-14,20:43:00,Wednesday,True,76,35,2106,11,79,22,31,24,9,64,176,8.36,17,148,User_1,False,True,20
994,Sample tweet content number 994,2024-03-01,10:29:00,Friday,True,206,32,6164,85,90,23,22,19,24,65,263,4.27,7,607,User_66,True,True,10
995,Sample tweet content number 995,2024-02-16,08:13:00,Friday,True,209,9,1713,33,90,54,8,10,38,56,233,13.6,73,406,User_2,False,False,8
996,Sample tweet content number 996,2024-02-06,10:51:00,Tuesday,True,144,80,3602,7,10,109,41,16,22,79,205,5.69,24,429,User_59,False,True,10
997,Sample tweet content number 997,2024-02-23,16:25:00,Friday,True,272,26,5047,60,80,94,48,4,11,63,297,5.88,92,999,User_33,True,False,16
998,Sample tweet content number 998,2024-02-10,12:40:00,Saturday,False,103,69,6134,65,69,14,50,6,35,91,239,3.9,25,113,User_52,False,True,12
999,Sample tweet content number 999,2024-02-23,17:54:00,Friday,True,102,54,3076,74,60,82,33,10,29,72,288,9.36,83,8,User_71,True,True,17
1000,Sample tweet content number 1000,2024-04-13,10:25:00,Saturday,False,133,12,542,131,45,91,4,25,22,51,318,58.67,15,176,User_11,True,True,10
